year,fips,estabs,emp,tot_wages,avg_annual_pay
1985,48231,1028,15272,263421281,17249
1985,48233,624,8948,209764303,23443
1985,48235,38,396,7513607,18974
1985,48237,199,1642,29577985,18013
1985,48239,303,2421,37733770,15586
1985,48241,569,7064,120658743,17081
1985,48243,32,222,2369814,10675
1985,48245,4954,89375,1854671096,20752
1985,48247,123,881,9973072,11320
1985,48249,820,10038,158700611,15810
1985,48251,1216,16251,231273621,14231
1985,48253,343,3035,44523556,14670
1985,48255,303,3062,47051714,15366
1985,48257,883,9611,138800979,14442
1985,48259,354,2695,31956724,11858
1985,48261,20,340,4943824,14541
1985,48263,21,120,1738526,14488
1985,48265,896,9040,117673208,13017
1985,48267,126,912,10190826,11174
1985,48269,11,124,2478995,19992
1985,48271,37,371,4168329,11235
1985,48273,542,6643,89252017,13435
1985,48275,140,960,11465977,11944
1985,48277,898,13634,226285016,16597
1985,48279,338,3955,59476160,15038
1985,48281,236,2189,25244251,11532
1985,48283,104,660,7008392,10619
1985,48285,420,4161,49898174,11992
1985,48287,392,3767,59593774,15820
1985,48289,226,2628,46343312,17634
1985,48291,900,9649,158953269,16474
1985,48293,370,5950,107087236,17998
1985,48295,108,726,12586578,17337
1985,48297,242,1941,32145844,16561
1985,48299,286,2088,27370940,13109
1985,48303,4966,68714,1105949070,16095
1985,48305,126,844,13009781,15414
1985,48307,219,1879,24841159,13220
1985,48309,3645,63261,1005767036,15899
1985,48311,28,174,3170641,18222
1985,48313,192,2100,31010501,14767
1985,48315,134,1197,15154692,12661
1985,48317,91,770,14233697,18485
1985,48319,105,614,6023636,9810
1985,48321,771,18073,461721002,25548
1985,48323,434,4425,44600450,10079
1985,48325,430,4246,51486272,12126
1985,48327,47,219,2419752,11049
1985,48329,3322,45401,1051979928,23171
1985,48331,414,5803,124558226,21464
1985,48333,106,1036,14190859,13698
1985,48335,226,1576,22625983,14357
1985,48337,442,3732,48500279,12996
1985,48339,2432,27745,517949722,18668
1985,48341,437,5928,113362915,19123
1985,48343,264,6473,139234192,21510
1985,48345,40,164,1980168,12074
1985,48347,970,11814,153277068,12974
1985,48349,825,10741,159917902,14889
1985,48351,122,1240,17115923,13803
1985,48353,392,4385,69973437,15957
1985,48355,6407,95560,1717094987,17969
1985,48357,352,3584,73496197,20507
1985,48359,52,466,6577789,14115
1985,48361,1067,18085,401237020,22186
1985,48363,602,6319,91883050,14541
1985,48365,444,5401,88247454,16339
1985,48367,760,8496,122252468,14389
1985,48369,206,2919,47500270,16273
1985,48371,449,4645,84997715,18299
1985,48373,514,5425,80838073,14901
1985,48375,3275,53063,935908729,17638
1985,48377,130,653,6505503,9962
1985,48379,89,835,11515489,13791
1985,48381,1159,12890,198326994,15386
1985,48383,134,1385,28426719,20525
1985,48385,41,175,1786981,10211
1985,48387,200,2690,30176147,11218
1985,48389,359,3442,50097408,14555
1985,48391,258,2140,36756858,17176
1985,48393,34,261,4965374,19024
1985,48395,219,2071,25969572,12540
1985,48397,378,3989,59913488,15020
1985,48399,293,2838,39997350,14093
1985,48401,725,10387,202189961,19466
1985,48403,144,1311,18694411,14260
1985,48405,145,1205,15213713,12625
1985,48407,121,720,8222018,11419
1985,48409,827,10312,174307207,16903
1985,48411,131,1137,12616885,11097
1985,48413,66,603,12938843,21457
1985,48415,588,6019,116392009,19337
1985,48417,140,979,17838123,18221
1985,48419,398,4501,58216768,12934
1985,48421,90,803,12574738,15660
1985,48423,3676,54108,995719460,18402
1985,48425,93,4983,131355920,26361
1985,48427,273,3328,34027494,10225
1985,48429,361,2950,45731806,15502
1985,48431,52,283,4912797,17360
1985,48433,63,436,6958367,15960
1985,48435,157,1463,26676566,18234
1985,48437,206,1599,20501410,12821
1985,48439,20390,408591,7854065110,19222
1985,48441,3007,43975,735728775,16731
1985,48443,33,166,2162821,13029
1985,48445,317,3316,59833833,18044
1985,48447,84,397,5834306,14696
1985,48449,532,7566,134410835,17765
1985,48451,2229,31072,491593861,15821
1985,48453,12414,228803,4251834457,18583
1985,48455,188,1302,16143058,12399
1985,48457,289,2489,32159358,12921
1985,48459,342,3728,46288826,12417
1985,48461,117,1236,28345465,22933
1985,48463,488,5288,64009708,12105
1985,48465,589,5363,62510984,11656
1985,48467,518,4520,60574545,13401
1985,48469,1924,25349,451418490,17808
1985,48471,660,8869,129691359,14623
1985,48473,319,3288,54095548,16452
1985,48475,360,4087,87578628,21429
1985,48477,663,7690,119531535,15544
1985,48479,1897,26241,337460484,12860
1985,48481,958,9864,156642248,15880
1985,48483,208,1216,17068904,14037
1985,48485,3032,40284,683589381,16969
1985,48487,385,4469,69269984,15500
1985,48489,263,2407,26714109,11099
1985,48491,1657,20027,307982718,15378
1985,48493,257,1699,18724874,11021
1985,48495,236,2162,41493379,19192
1985,48497,445,5632,104264916,18513
1985,48499,554,5462,77504896,14190
1985,48501,248,3344,84239981,25191
1985,48503,682,6351,108475792,17080
1985,48505,94,791,11995728,15165
1985,48507,147,1671,18846497,11279
1985,49001,132,898,11691598,13020
1985,49003,556,11890,276859988,23285
1985,49005,1128,14335,193148539,13474
1985,49007,506,5432,107978695,19878
1985,49009,17,89,1046417,11757
1985,49011,2287,29192,468937148,16064
1985,49013,378,2897,56234253,19411
1985,49015,183,2963,83745090,28264
1985,49017,99,820,9636988,11752
1985,49019,280,1663,22084904,13280
1985,49021,537,4467,54135953,12119
1985,49023,112,983,11244429,11439
1985,49025,115,857,8466529,9879
1985,49027,285,4855,113287792,23334
1985,49029,65,630,11564737,18357
1985,49031,16,57,459990,8070
1985,49033,31,170,1839987,10823
1985,49035,18682,263332,4734144379,17978
1985,49037,200,1816,26412836,14545
1985,49039,253,2183,24501517,11224
1985,49041,376,3645,52529441,14411
1985,49043,521,4889,61876991,12656
1985,49045,303,4116,75207029,18272
1985,49047,675,6298,119205302,18927
1985,49049,3933,49119,780155671,15883
1985,49051,205,1165,12255620,10520
1985,49053,806,7367,89731709,12180
1985,49055,36,183,2644347,14450
1985,49057,3047,40085,591669780,14760
1985,50001,736,8363,126236496,15095
1985,50003,1290,13502,187048276,13853
1985,50005,761,7136,104496169,14644
1985,50007,3547,55482,1026888130,18508
1985,50009,111,1221,19661399,16103
1985,50011,774,7622,109828703,14409
1985,50013,100,370,3631133,9814
1985,50015,676,5279,62667589,11871
1985,50017,535,4607,58963632,12799
1985,50019,608,5792,74770656,12909
1985,50021,1889,20914,325523217,15565
1985,50023,1793,17486,258345958,14774
1985,50025,1536,17979,275184553,15306
1985,50027,1679,15846,234926349,14826
1985,51001,653,8924,100633802,11277
1985,51003,2613,36833,579729295,15739
1985,51005,450,7603,134887246,17741
1985,51007,161,1162,13036110,11219
1985,51009,403,4605,70851304,15386
1985,51011,195,2974,34978179,11761
1985,51013,4062,95143,2413644287,25369
1985,51015,1749,29361,487595745,16607
1985,51017,116,2588,58787497,22715
1985,51019,681,7649,106208441,13885
1985,51021,66,871,11047268,12683
1985,51023,291,3060,41939026,13706
1985,51025,269,3228,36932217,11441
1985,51027,694,9795,221940179,22659
1985,51029,190,1345,16695828,12413
1985,51031,2345,53420,911856701,17070
1985,51033,237,2481,32057024,12921
1985,51035,538,10483,118974727,11349
1985,51036,52,218,2378318,10910
1985,51037,198,1954,22315792,11421
1985,51041,2523,39602,740897417,18709
1985,51043,236,2993,41826780,13975
1985,51045,42,372,3948152,10613
1985,51047,520,6601,95722310,14501
1985,51049,96,540,5927227,10976
1985,51051,261,3385,76095566,22480
1985,51053,1443,17713,240538612,13580
1985,51057,242,2569,29707743,11564
1985,51059,17073,319661,6565778213,20540
1985,51061,948,8301,119396117,14383
1985,51063,158,1531,16633258,10864
1985,51065,128,1118,15668601,14015
1985,51067,526,7835,99763896,12733
1985,51069,1442,23852,386312815,16196
1985,51071,261,4598,78273628,17023
1985,51073,450,3687,44007997,11936
1985,51075,244,1352,20754848,15351
1985,51077,154,2866,33103629,11550
1985,51079,100,536,5833250,10883
1985,51081,370,5360,73454064,13704
1985,51083,614,9390,127627534,13592
1985,51085,1158,17265,294041656,17031
1985,51087,10228,225220,4221445525,18744
1985,51089,1206,37538,558785651,14886
1985,51091,57,394,3463399,8790
1985,51093,328,7925,163011174,20569
1985,51095,889,20611,285203838,13837
1985,51097,71,512,5427419,10600
1985,51099,157,1938,31867648,16444
1985,51101,190,2747,58112913,21155
1985,51103,361,3067,40992938,13366
1985,51105,334,2830,36942306,13054
1985,51107,1425,16915,295294065,17458
1985,51109,290,3712,65912824,17757
1985,51111,196,2628,29570972,11252
1985,51113,165,1145,11364842,9926
1985,51115,142,820,7604184,9273
1985,51117,628,9585,118846489,12399
1985,51119,224,1780,16567624,9308
1985,51121,1214,22757,337708762,14840
1985,51125,196,1842,21334188,11582
1985,51127,132,946,12013483,12699
1985,51131,279,3517,39098607,11117
1985,51133,218,1895,22335027,11786
1985,51135,299,3205,36566823,11409
1985,51137,358,4614,60820121,13182
1985,51139,315,4121,49503180,12012
1985,51141,250,3586,44662200,12455
1985,51143,1811,33923,513294832,15131
1985,51145,170,885,11322683,12794
1985,51147,372,4925,56088598,11389
1985,51149,611,9093,169826364,18677
1985,51153,2582,40478,723833321,17882
1985,51155,496,12747,192295476,15086
1985,51157,88,705,7231325,10257
1985,51159,163,1876,24628900,13128
1985,51161,4344,91406,1483887697,16234
1985,51163,584,7992,113685803,14225
1985,51165,1567,28664,406030404,14165
1985,51167,350,4853,86803924,17887
1985,51169,250,2644,32435324,12268
1985,51171,572,9126,118109243,12942
1985,51173,515,9353,121663820,13008
1985,51175,444,4826,63017641,13058
1985,51177,1370,18499,263483521,14243
1985,51179,515,5681,84899414,14944
1985,51181,86,1880,52201349,27767
1985,51183,172,1618,21166830,13082
1985,51185,911,9979,148604315,14892
1985,51187,462,5980,84208024,14082
1985,51191,1293,21008,298741996,14220
1985,51193,236,2113,19943585,9439
1985,51195,998,13292,261466905,19671
1985,51197,418,6464,82504303,12764
1985,51199,4940,106754,1809051737,16946
1985,51710,8330,159476,2595727612,16277
1985,51800,875,12303,191981622,15604
1985,51810,5345,80165,1067161414,13312
1985,53001,388,3577,44968045,12571
1985,53003,319,2101,23397723,11136
1985,53005,2148,36923,812842975,22015
1985,53007,1766,19527,272043780,13932
1985,53009,1552,11232,172995956,15402
1985,53011,4150,45851,785308293,17127
1985,53013,119,901,11339481,12585
1985,53015,1836,23060,468380873,20311
1985,53017,446,3883,40334168,10387
1985,53019,134,844,12433345,14731
1985,53021,921,8983,122791339,13669
1985,53023,72,309,3556212,11509
1985,53025,1352,11750,152828759,13007
1985,53027,1890,17106,298020597,17422
1985,53029,842,4968,56733325,11420
1985,53031,492,2847,39220724,13776
1985,53033,40178,610999,12790034721,20933
1985,53035,2827,26619,367100002,13791
1985,53037,685,4964,57529041,11589
1985,53039,391,3268,60075388,18383
1985,53041,1493,13831,228387865,16513
1985,53043,231,1106,14623164,13222
1985,53045,719,5449,85694837,15727
1985,53047,940,7823,95644723,12226
1985,53049,547,3369,39881376,11838
1985,53051,172,1153,15934483,13820
1985,53053,9772,116406,1905543383,16370
1985,53055,416,1861,20418979,10972
1985,53057,2060,18131,271511030,14975
1985,53059,133,1014,17089950,16854
1985,53061,7764,88617,1666772524,18809
1985,53063,7912,104599,1657947535,15851
1985,53065,604,4907,82660996,16846
1985,53067,3033,27231,403398359,14814
1985,53069,78,494,10135609,20517
1985,53071,1153,14262,216886219,15207
1985,53073,3071,30604,467782977,15285
1985,53075,717,4570,50287487,11004
1985,53077,4455,51692,673577411,13031
1985,54001,223,2559,47699520,18640
1985,54003,890,11641,184463232,15846
1985,54005,346,6748,189779495,28124
1985,54007,251,2282,36912190,16175
1985,54009,328,5617,100033587,17809
1985,54011,2585,35441,588370444,16601
1985,54013,137,1052,14687872,13962
1985,54015,90,531,8802730,16578
1985,54017,87,530,6565375,12388
1985,54019,854,7899,124503934,15762
1985,54021,150,1336,18972175,14201
1985,54023,241,3469,79918943,23038
1985,54025,740,7809,117018796,14985
1985,54027,225,1915,21023572,10978
1985,54029,625,15607,364632619,23363
1985,54031,178,2409,28407220,11792
1985,54033,1669,20686,355105497,17166
1985,54035,377,5606,116096415,20709
1985,54037,529,6481,89026706,13737
1985,54039,4991,76023,1517024521,19955
1985,54041,371,4013,61681725,15370
1985,54043,201,1148,15629706,13615
1985,54045,821,9813,198044513,20182
1985,54047,503,7017,170383539,24282
1985,54049,1178,14717,268017113,18211
1985,54051,497,8819,203463556,23071
1985,54053,333,4212,81939159,19454
1985,54055,1358,15446,238222467,15423
1985,54057,392,4219,69292826,16424
1985,54059,608,5955,137369742,23068
1985,54061,1495,21096,366396649,17368
1985,54063,140,732,9320210,12733
1985,54065,159,1666,23538161,14129
1985,54067,515,6305,123037088,19514
1985,54069,1541,20485,312973584,15278
1985,54071,122,1386,16421597,11848
1985,54073,136,1866,45733364,24509
1985,54075,194,1753,22554387,12866
1985,54077,477,4530,72970634,16108
1985,54079,553,7519,142820732,18995
1985,54081,1623,19830,372381858,18779
1985,54083,610,6440,91359820,14186
1985,54085,205,2206,23327719,10575
1985,54087,343,2756,35454643,12865
1985,54089,189,1431,22064219,15419
1985,54091,185,1805,26580125,14726
1985,54093,148,1720,20555540,11951
1985,54095,140,1542,36407127,23610
1985,54097,460,5673,101811059,17947
1985,54099,395,4328,68260053,15772
1985,54101,138,963,16829679,17476
1985,54103,370,2857,36358844,12726
1985,54105,57,534,9315316,17444
1985,54107,1941,29583,551900607,18656
1985,54109,395,4961,115659652,23314
1985,55001,201,1650,21669507,13133
1985,55003,444,5189,73846980,14231
1985,55005,906,11153,147444930,13220
1985,55007,304,2038,19355112,9497
1985,55009,3583,75145,1390673534,18507
1985,55011,246,2002,29218731,14595
1985,55013,259,2632,32725494,12434
1985,55015,484,8516,141911644,16664
1985,55017,991,11872,182948959,15410
1985,55019,649,5243,66813726,12743
1985,55021,1058,11987,153688790,12821
1985,55023,307,3533,46662869,13208
1985,55025,7146,124326,2009285509,16161
1985,55027,1275,18375,315386768,17164
1985,55029,814,8546,120998215,14158
1985,55031,822,8742,122346746,13995
1985,55033,569,5204,60285220,11584
1985,55035,1582,27027,414580882,15340
1985,55037,65,441,3832386,8690
1985,55039,1698,30052,477550203,15891
1985,55041,197,1307,13394956,10249
1985,55043,999,9769,110262870,11287
1985,55045,678,9923,136318805,13738
1985,55047,428,5057,66552945,13161
1985,55049,380,3314,42716507,12890
1985,55051,157,1119,9710574,8678
1985,55053,306,3166,45976784,14522
1985,55055,1258,22278,344474598,15463
1985,55057,415,4787,61174315,12779
1985,55059,1872,30768,599803676,19494
1985,55061,361,4248,57223782,13471
1985,55063,2017,38880,627157576,16131
1985,55065,303,2058,24622178,11964
1985,55067,455,4733,61032425,12895
1985,55069,526,6930,101167579,14598
1985,55071,1412,25648,394114010,15366
1985,55073,2111,35759,607219952,16981
1985,55075,769,12621,220152413,17443
1985,55077,211,1710,21750206,12719
1985,55079,18097,406251,7925824025,19510
1985,55081,621,7571,96811359,12787
1985,55083,496,5434,73503394,13527
1985,55085,916,9245,128004145,13846
1985,55087,2726,54434,997347434,18322
1985,55089,1444,18378,302729376,16472
1985,55091,147,1491,19380212,12998
1985,55093,568,4555,55482760,12181
1985,55095,664,6804,89552239,13162
1985,55097,1035,18150,283160804,15601
1985,55099,348,4630,74928416,16183
1985,55101,3132,56933,1043321495,18325
1985,55103,306,2870,35303002,12301
1985,55105,2394,44712,858330612,19197
1985,55107,267,3032,40865166,13478
1985,55109,872,9946,137207053,13795
1985,55111,1104,15428,218139566,14139
1985,55113,411,2568,30862526,12018
1985,55115,698,7251,91219457,12580
1985,55117,1845,38112,660742691,17337
1985,55119,374,4839,74315539,15358
1985,55121,542,5624,68487477,12178
1985,55123,445,4152,47561910,11455
1985,55125,592,3792,38618780,10184
1985,55127,1672,21320,287960933,13507
1985,55129,371,2572,28392480,11039
1985,55131,1545,23209,353712497,15240
1985,55133,6612,109023,2102673461,19287
1985,55135,916,11047,148631901,13455
1985,55137,383,3377,36110890,10693
1985,55139,2446,52770,994141073,18839
1985,55141,1466,28781,552452475,19195
1985,56001,783,6630,82204375,12399
1985,56003,257,1964,33565931,17091
1985,56005,1077,14472,359846978,24865
1985,56007,582,5279,100062508,18955
1985,56009,424,3685,76773854,20834
1985,56011,177,1265,22041344,17424
1985,56013,1135,8546,136159786,15933
1985,56015,341,2665,34027514,12768
1985,56017,212,1583,25480801,16097
1985,56019,267,1698,22125972,13031
1985,56021,1844,19476,312037952,16022
1985,56023,439,6835,160073634,23420
1985,56025,2712,26285,524004366,19935
1985,56027,106,614,7183958,11700
1985,56029,927,7131,112798107,15818
1985,56031,248,1487,19493391,13109
1985,56033,870,6410,94303133,14712
1985,56035,229,2054,45430299,22118
1985,56037,1104,15559,378654882,24337
1985,56039,823,6073,68591809,11295
1985,56041,636,6472,124109221,19176
1985,56043,361,2784,48970096,17590
1985,56045,243,1805,33465998,18541
1986,01001,490,5061,85900712,16973
1986,01003,2048,18907,242304839,12816
1986,01005,487,6661,95879832,14394
1986,01007,220,2868,32986665,11502
1986,01009,481,4496,57754602,12846
1986,01011,175,2115,23809144,11257
1986,01013,428,5459,72826101,13341
1986,01015,1947,28814,432547653,15012
1986,01017,539,11320,177210074,15655
1986,01019,276,2865,33429891,11668
1986,01021,502,4720,60800478,12881
1986,01023,314,4927,118658614,24083
1986,01025,586,6041,92680288,15342
1986,01027,193,3087,36726412,11897
1986,01029,144,1881,25406801,13507
1986,01031,744,9190,122032706,13279
1986,01033,1121,14707,295483858,20091
1986,01035,246,3023,40743305,13478
1986,01037,131,1427,21194955,14853
1986,01039,789,10539,132728370,12594
1986,01041,225,2605,30365711,11657
1986,01043,1135,14726,222447369,15106
1986,01045,653,10696,184091421,17211
1986,01047,1059,14512,210214369,14486
